"assigning_authority","qe","data_type","bucket","key","size","last_modified"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/22/hixny_AMAL_672d9941680733d3454c8deb7ebdce4306c5d69739e0473a3f8b9fd5f440779e_3341010.60579268.hl7","117210","2026-07-22 02:38:15"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/19/hixny_AMAL_0e43123be22abf18c9d150fc2394a949efad114ef37d396ddf1a85aa4c03ba76_3341010.60555672.hl7","119291","2026-07-21 23:45:07"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/15/hixny_AMAL_bf15219ec5d32c7df7dd83c373dfb29f4c9faaa5dcea32658129a80198968d4f_3341010.60438696.hl7","120488","2026-07-21 19:28:25"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/12/hixny_AMAL_d1703c7ab3a8ea5ea862451756fccd56c2dd7c72f3ab3059108ec7e8ca2efae8_3341010.60307671.hl7","116317","2026-07-21 16:15:55"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/08/hixny_AMAL_4bdcf6d4fec1c022b0f5c97a07dd1c8b80bbc10b2f54ede3cdbb732c4075b1a5_3341010.60140513.hl7","121285","2026-07-21 12:11:17"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/08/hixny_AMAL_b86484f6f65040b1d99d98b6ea1dd6624a202327d114abcb6639d595ee54a729_3341010.60139949.hl7","1017695","2026-07-21 12:10:15"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/08/hixny_AMAL_1a9e509a3cd4fd1c6504b8f606f3cb43238e8f35306db0073a562204bb567cca_3341010.60139839.hl7","118707","2026-07-21 12:09:54"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/08/hixny_AMAL_66d8260b2448b9f2b272de50db22738d1f05f2548bbcbf024e526eb0d5df2f55_3341010.60139141.hl7","133663","2026-07-21 12:08:12"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/08/hixny_AMAL_30c05fe68316d187f2c93e97ec0fc0b3b179342a1dab93c2d47efae33328aaba_3341010.60138908.hl7","71899","2026-07-21 12:07:39"
"AMAL","hixny","TRN","nyec-pdr-prod-hixny","AMAL/trn/2026/Jul/21/06/hixny_AMAL_82574e30a1d83aebbaffdeb49b05891629eb4877de597b1301c0e3090d704a01_3341010.60120975.hl7","77896","2026-07-21 10:43:24"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/18/hixny_AMALANTICGDOC_6c178ce49c829f4e3a709f697ff1d45f02ee98544da650dbf795e358d952b59e_1.2.840.114350.1.13.502.2.7.8.688883.4484281817.xml","380528","2026-07-21 22:17:54"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/14/hixny_AMALANTICGDOC_a8ed838d32651924e38922c631772eed2a9ffedcd40b319b8f5eeb8c8f569880_1.2.840.114350.1.13.502.2.7.8.688883.4483212565.xml","789189","2026-07-21 18:11:25"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/12/hixny_AMALANTICGDOC_72308930e4e53e4068befd9a7ecfe512c4d477e48dc0910227d10d859d6fe992_1.2.840.114350.1.13.502.2.7.8.688883.4482640165.xml","572722","2026-07-21 16:08:49"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/11/hixny_AMALANTICGDOC_98a7118230983be1344b259aad593c934cb3b4c33c8e804567ebd8389a6256c5_1.2.840.114350.1.13.502.2.7.8.688883.4482389630.xml","213671","2026-07-21 15:15:34"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/09/hixny_AMALANTICGDOC_e33d0d869aa04d4b102c266cf47fd5bfc54f25ac21398dd027fb79b469786a8a_1.2.840.114350.1.13.502.2.7.8.688883.4481974991.xml","119063","2026-07-21 13:59:52"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/09/hixny_AMALANTICGDOC_7b9d01be7f8c14fc27794f731f3bf5c3137fe0186c94fc24cef959abd1dd3a82_1.2.840.114350.1.13.502.2.7.8.688883.4481958298.xml","192270","2026-07-21 13:55:32"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/09/hixny_AMALANTICGDOC_b3360b0c4fcb902348a38f3c77960a5d4b16be55a514ac592fa882ce6d739231_1.2.840.114350.1.13.502.2.7.8.688883.4481954768.xml","345157","2026-07-21 13:54:56"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/09/hixny_AMALANTICGDOC_f355eae9e8b18d90b105a68039b5bc9ff6d03e3cc7306be894cd85f804d8a5f1_1.2.840.114350.1.13.502.2.7.8.688883.4481875442.xml","615926","2026-07-21 13:39:59"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/07/hixny_AMALANTICGDOC_0e423484ce547768bc5b278666adc00efe100e881a93527c0d27d634b01a72c3_1.2.840.114350.1.13.502.2.7.8.688883.4481332998.xml","469039","2026-07-21 11:35:25"
"AMALANTICGDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALANTICGDOC/ccd/2026/Jul/21/07/hixny_AMALANTICGDOC_922f70c515bbf68d5c3c6ead6b933afd16835d59d5dd54a92c079ab188b1e52a_1.2.840.114350.1.13.502.2.7.8.688883.4481320147.xml","366302","2026-07-21 11:30:26"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/15/hixny_AMALCARREHDOC_54595501eb49ac01d1421cb70f7e31ae31f63bf28a8ff37f3eec0232e5335c64_1.2.840.114350.1.13.502.2.7.8.688883.4483494881.xml","322535","2026-07-21 19:09:01"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/15/hixny_AMALCARREHDOC_688aefea3960a8feb02890a915f0eaf21f801de026157468b0e9a0bfd70997fd_1.2.840.114350.1.13.502.2.7.8.688883.4483479977.xml","240487","2026-07-21 19:05:43"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/15/hixny_AMALCARREHDOC_c2436889c94ade3e16cb350cc8d784e2075d453952c16834933dc259bf74515f_1.2.840.114350.1.13.502.2.7.8.688883.4483474496.xml","501061","2026-07-21 19:04:57"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/15/hixny_AMALCARREHDOC_4da194f100cd2e31571fe3e861b77faec51d3b57640dd0229b507f420b94d351_1.2.840.114350.1.13.502.2.7.8.688883.4483461810.xml","374022","2026-07-21 19:02:06"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/15/hixny_AMALCARREHDOC_be3ce92f073e265b2bfed7fdeedbabadb934a17eaece67b86a4a1293f0d3d7fb_1.2.840.114350.1.13.502.2.7.8.688883.4483455546.xml","130613","2026-07-21 19:00:56"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/11/hixny_AMALCARREHDOC_e323248f2a68acc0cdadd1f24ed0d6352c509defb5296320231f2f306efbdb74_1.2.840.114350.1.13.502.2.7.8.688883.4482490892.xml","400647","2026-07-21 15:35:36"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/11/hixny_AMALCARREHDOC_e323248f2a68acc0cdadd1f24ed0d6352c509defb5296320231f2f306efbdb74_1.2.840.114350.1.13.502.2.7.8.688883.4482491951.xml","400971","2026-07-21 15:35:35"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/09/hixny_AMALCARREHDOC_ed91fb55f6d4888fa1e14b7b78c7c49d3d5e33441a86c6c3d237dc19f1e5ed56_1.2.840.114350.1.13.502.2.7.8.688883.4481935146.xml","389794","2026-07-21 13:51:27"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/09/hixny_AMALCARREHDOC_e416e51b994510c5654681487ccb51e2e1aee39bec71f5f81ee48590d5c2ae6b_1.2.840.114350.1.13.502.2.7.8.688883.4481923579.xml","135976","2026-07-21 13:49:03"
"AMALCARREHDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALCARREHDOC/ccd/2026/Jul/21/09/hixny_AMALCARREHDOC_e416e51b994510c5654681487ccb51e2e1aee39bec71f5f81ee48590d5c2ae6b_1.2.840.114350.1.13.502.2.7.8.688883.4481922787.xml","135652","2026-07-21 13:49:03"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/21/hixny_AMALDOC_3978e5b58a70e4a20eba3ad6c16d57dbedbaa425582525cb2dfacca9e9839c8c_1.2.840.114350.1.13.502.2.7.8.688883.4484955944.xml","409206","2026-07-22 01:39:46"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/21/hixny_AMALDOC_1b26223d404b283470355e7dac35ad1a638849f46b157fa49e93329ea91c5134_1.2.840.114350.1.13.502.2.7.8.688883.4484877947.xml","348093","2026-07-22 01:09:25"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/20/hixny_AMALDOC_2ba6134171913645f70e1d1d3f5dc369f0ef4c41bc5ec31fe0b4cfe8ea807c10_1.2.840.114350.1.13.502.2.7.8.688883.4484791308.xml","863862","2026-07-22 00:39:14"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/17/hixny_AMALDOC_0cdbd9570b8ece94a9a0a7b705bb7b45ca04b895e8ad7c128ca6997c5c197783_1.2.840.114350.1.13.502.2.7.8.688883.4484136834.xml","533457","2026-07-21 21:43:03"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/16/hixny_AMALDOC_72df237b17327267ab03feef3dcc4f197fe3cea92b9c9ae71616b99c63dd7c91_1.2.840.114350.1.13.502.2.7.8.688883.4483891020.xml","412254","2026-07-21 20:45:29"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/16/hixny_AMALDOC_e98555e920d6be72b27a31bdbefb4e9bc18d667b2c723895bedcd279d8d5fa02_1.2.840.114350.1.13.502.2.7.8.688883.4483873191.xml","419231","2026-07-21 20:39:58"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/13/hixny_AMALDOC_d053a0c201968c3c63d5ee285e60618a6d26175ba67ac2de9152de5205de8d5b_1.2.840.114350.1.13.502.2.7.8.688883.4483153860.xml","686943","2026-07-21 17:59:41"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/12/hixny_AMALDOC_86290c9e20f7fe0da86df1daf7509302e14524513c9125fda1322a385f88ab06_1.2.840.114350.1.13.502.2.7.8.688883.4482688827.xml","166257","2026-07-21 16:21:11"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/10/hixny_AMALDOC_90dd16ad1eac1b5bba7a742997a5736fedc7ed665421ddebc580edad0229aee6_1.2.840.114350.1.13.502.2.7.8.688883.4482265708.xml","567236","2026-07-21 14:52:23"
"AMALDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALDOC/ccd/2026/Jul/21/04/hixny_AMALDOC_1418dfc161a2d9151d2a696b3f39c13977138053749f495a911c00c265aaf2c8_1.2.840.114350.1.13.502.2.7.8.688883.4480594120.xml","143182","2026-07-21 08:16:19"
"AMALHNDRHBDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHNDRHBDOC/ccd/2026/Jul/21/15/hixny_AMALHNDRHBDOC_6ea1d2c2943391f3fb1c58c7699e024830d8fd75d22b079cadab0510d85e7bf4_1.2.840.114350.1.13.502.2.7.8.688883.4483692296.xml","128653","2026-07-21 19:53:32"
"AMALHNDRHBDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHNDRHBDOC/ccd/2026/Jul/21/15/hixny_AMALHNDRHBDOC_6ea1d2c2943391f3fb1c58c7699e024830d8fd75d22b079cadab0510d85e7bf4_1.2.840.114350.1.13.502.2.7.8.688883.4483691850.xml","128329","2026-07-21 19:53:31"
"AMALHNDRHBDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHNDRHBDOC/ccd/2026/Jul/21/15/hixny_AMALHNDRHBDOC_7ca933e6afca9056323087cddf607c6cc9d0a0c4e4fdc467a3e337aa3009eff3_1.2.840.114350.1.13.502.2.7.8.688883.4483687137.xml","121393","2026-07-21 19:52:14"
"AMALHNDRHBDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHNDRHBDOC/ccd/2026/Jul/21/15/hixny_AMALHNDRHBDOC_7ca933e6afca9056323087cddf607c6cc9d0a0c4e4fdc467a3e337aa3009eff3_1.2.840.114350.1.13.502.2.7.8.688883.4483686749.xml","121069","2026-07-21 19:52:14"
"AMALHNDRHBDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHNDRHBDOC/ccd/2026/Jul/21/14/hixny_AMALHNDRHBDOC_b24be1a7ca812ade522701b98d4387d16e8b8bb75eefa67255872911ee2206e0_1.2.840.114350.1.13.502.2.7.8.688883.4483367446.xml","59067","2026-07-21 18:43:12"
"AMALHNDRHBDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHNDRHBDOC/ccd/2026/Jul/21/14/hixny_AMALHNDRHBDOC_b24be1a7ca812ade522701b98d4387d16e8b8bb75eefa67255872911ee2206e0_1.2.840.114350.1.13.502.2.7.8.688883.4483367901.xml","59391","2026-07-21 18:43:11"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/10/hixny_AMALHRTINFSDOC_aab8e379ee6aa13e1545e9879a42df64289b40c76a21640b780b43912a106e83_1.2.840.114350.1.13.502.2.7.8.688883.4482064861.xml","605357","2026-07-21 14:17:09"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/10/hixny_AMALHRTINFSDOC_aab8e379ee6aa13e1545e9879a42df64289b40c76a21640b780b43912a106e83_1.2.840.114350.1.13.502.2.7.8.688883.4482064465.xml","605033","2026-07-21 14:17:08"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/09/hixny_AMALHRTINFSDOC_51b2480b994c4e71fb13f75440612ce8995b33b1fe306c58b66618478917f009_1.2.840.114350.1.13.502.2.7.8.688883.4481950898.xml","79984","2026-07-21 13:53:59"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/09/hixny_AMALHRTINFSDOC_51b2480b994c4e71fb13f75440612ce8995b33b1fe306c58b66618478917f009_1.2.840.114350.1.13.502.2.7.8.688883.4481950865.xml","79660","2026-07-21 13:53:58"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/08/hixny_AMALHRTINFSDOC_53af2a06a69521d38f45fee9f2b2583005c9128852741d394a7d72521aaf2e61_1.2.840.114350.1.13.502.2.7.8.688883.4481433172.xml","162620","2026-07-21 12:05:33"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/08/hixny_AMALHRTINFSDOC_53af2a06a69521d38f45fee9f2b2583005c9128852741d394a7d72521aaf2e61_1.2.840.114350.1.13.502.2.7.8.688883.4481420168.xml","162620","2026-07-21 12:02:39"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/08/hixny_AMALHRTINFSDOC_53af2a06a69521d38f45fee9f2b2583005c9128852741d394a7d72521aaf2e61_1.2.840.114350.1.13.502.2.7.8.688883.4481412835.xml","162296","2026-07-21 12:01:04"
"AMALHRTINFSDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALHRTINFSDOC/ccd/2026/Jul/21/07/hixny_AMALHRTINFSDOC_53af2a06a69521d38f45fee9f2b2583005c9128852741d394a7d72521aaf2e61_1.2.840.114350.1.13.502.2.7.8.688883.4481405189.xml","162296","2026-07-21 11:58:48"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_8b860f62ae255d228356702aef9784c21110287045903a51f44e6fed25938df5_1.2.840.114350.1.13.502.2.7.8.688883.4484311427.xml","384248","2026-07-21 22:22:18"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_b3bf95510f53a84cac769e165ae8eda8c42e61474c0f5e1fdacad6c34c63f2e2_1.2.840.114350.1.13.502.2.7.8.688883.4484278205.xml","749619","2026-07-21 22:15:58"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_e51c8f6c443593629fe0d7838b0443bf96c28eede310bdd943480c58b86f8a6d_1.2.840.114350.1.13.502.2.7.8.688883.4484277438.xml","546299","2026-07-21 22:15:56"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_e51c8f6c443593629fe0d7838b0443bf96c28eede310bdd943480c58b86f8a6d_1.2.840.114350.1.13.502.2.7.8.688883.4484278193.xml","546623","2026-07-21 22:15:55"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_ecd4bea7339aa2b818fbb1b6c9a6e5e3b121f2f504b47e1995c474ccffb8861c_1.2.840.114350.1.13.502.2.7.8.688883.4484275630.xml","664417","2026-07-21 22:15:18"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_b3be350ec5ec143ba37acda8352bc6ebbd98c04125131608f79af655888da869_1.2.840.114350.1.13.502.2.7.8.688883.4484275408.xml","402835","2026-07-21 22:15:05"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_42f6d0016fea67858d77970620c014f93725eef9311807b5fb7a4b1f07d1c520_1.2.840.114350.1.13.502.2.7.8.688883.4484273945.xml","375316","2026-07-21 22:14:35"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/18/hixny_AMALLABDOC_5645ff3762b06c71a995f281a88acf378abbefcd8030d135a15b239f6e0a8784_1.2.840.114350.1.13.502.2.7.8.688883.4484272471.xml","775662","2026-07-21 22:14:08"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/17/hixny_AMALLABDOC_771c506f1912fa788cbfa3d2098a3088c163cbe7af78edc9e4d779030256d6b0_1.2.840.114350.1.13.502.2.7.8.688883.4484140216.xml","550065","2026-07-21 21:43:58"
"AMALLABDOC","hixny","CCD","nyec-pdr-prod-hixny","AMALLABDOC/ccd/2026/Jul/21/17/hixny_AMALLABDOC_07b5bedc13102a8c9f93fe4f4374e7c895ef8cda8c4c8c5a30d620265afa72af_1.2.840.114350.1.13.502.2.7.8.688883.4484063076.xml","209088","2026-07-21 21:26:53"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/15/hixny_AMALWNDCRODOC_efa42188046827a8e5deb5bedf85af4538f0e15c1503506166ec3270f221d877_1.2.840.114350.1.13.502.2.7.8.688883.4483506937.xml","1036993","2026-07-21 19:11:41"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/14/hixny_AMALWNDCRODOC_978a65635a6f7ca719f25adbcceac193bd6273c010100c466c87574508ceb0d9_1.2.840.114350.1.13.502.2.7.8.688883.4483422507.xml","385640","2026-07-21 18:54:32"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/14/hixny_AMALWNDCRODOC_2d5ebdcf4099f16f368a13ffecb3cae9fd644cb1f775e12d443c9e4598afc59c_1.2.840.114350.1.13.502.2.7.8.688883.4483199572.xml","218666","2026-07-21 18:08:16"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/13/hixny_AMALWNDCRODOC_1476c978ed01b4abc1c7e0e8cd6d5294dac784f49a19afe6a1ee3780273f9330_1.2.840.114350.1.13.502.2.7.8.688883.4483062178.xml","321030","2026-07-21 17:42:55"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/12/hixny_AMALWNDCRODOC_1e68cbd42505b0068679c6794e98439a800c3dc66472865036877adaca0c978e_1.2.840.114350.1.13.502.2.7.8.688883.4482822688.xml","560211","2026-07-21 16:52:34"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/11/hixny_AMALWNDCRODOC_d5c2454090b40512741b95ed792edc552b9e20ac3ce375c942df26e081c2ab02_1.2.840.114350.1.13.502.2.7.8.688883.4482479236.xml","406071","2026-07-21 15:33:26"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/11/hixny_AMALWNDCRODOC_90595f928f1ef8833da6ef745bcc548a29f4ab6276cfeadd59e0a54f2dd1f93e_1.2.840.114350.1.13.502.2.7.8.688883.4482321988.xml","244137","2026-07-21 15:05:04"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/10/hixny_AMALWNDCRODOC_a04ace8df738426385453e8552867b1c1a3ffe6b9eb791b32f71e9c10d569f16_1.2.840.114350.1.13.502.2.7.8.688883.4482060895.xml","742404","2026-07-21 14:17:15"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/09/hixny_AMALWNDCRODOC_0d54cc71fbf97179f223e0ec5d1a16e58a191df41c4d9a4e040159f2ce59b49b_1.2.840.114350.1.13.502.2.7.8.688883.4481689775.xml","437385","2026-07-21 13:03:04"
"AMALWNDCRODOC","hixny","CCD","nyec-pdr-prod-hixny","AMALWNDCRODOC/ccd/2026/Jul/21/08/hixny_AMALWNDCRODOC_27a7019231089c3ad43e81f891c87ae461036ea4754fdde39540e3620af4f09a_1.2.840.114350.1.13.502.2.7.8.688883.4481507219.xml","357151","2026-07-21 12:22:59"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/16/hixny_AMAPCC_74c404267466721c5cf7e291fa24f7e78016787482d84dbb69fc2c7c6489244b_2.16.840.1.113883.3.835.200.1867371.xml","3311063","2026-07-21 20:47:16"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/16/hixny_AMAPCC_a8fb4378748d616c1ee0e6d8f3798c04ce1760ee04d1dba0f93d191f610123a1_2.16.840.1.113883.3.835.200.1867356.xml","363273","2026-07-21 20:25:31"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/16/hixny_AMAPCC_1e184d110b12ea9fd7e28d7f7c935e1001c4ba1290c8a29ef30afe6302abde9a_2.16.840.1.113883.3.835.200.1867335.xml","152934","2026-07-21 20:09:04"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/15/hixny_AMAPCC_1c4f588cab4735a50987ba3a1da2f34a83fc48080e610f647d78bf15e9c302c9_2.16.840.1.113883.3.835.200.1867271.xml","919389","2026-07-21 19:38:12"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/14/hixny_AMAPCC_df93f22f3ce72ad36fb11a420b9fa1e33c34f6fe806057d7615bcb3b313acd46_2.16.840.1.113883.3.835.200.1867208.xml","791471","2026-07-21 18:58:37"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/14/hixny_AMAPCC_2d1fafd6a30246e234bebdd8b96a0376c96abcc2d32fbb828715dee1967eb0e4_2.16.840.1.113883.3.835.200.1867164.xml","3386638","2026-07-21 18:40:06"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/13/hixny_AMAPCC_66f2ec49faeff71070745c0c066122ff7bc064e38845f28096043587605d239e_2.16.840.1.113883.3.835.200.1867039.xml","726529","2026-07-21 17:40:30"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/12/hixny_AMAPCC_9619529483c5b9676ece952652e2d105b0bbeae5f1bc60d160bdcffb2efcddc8_2.16.840.1.113883.3.835.200.1866916.xml","518780","2026-07-21 16:00:41"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/10/hixny_AMAPCC_c5a723fbb4ac42689f28e4cb38168f0e7b351fe9fbd341735d763b420fb4cff8_2.16.840.1.113883.3.835.200.1866787.xml","857615","2026-07-21 14:57:54"
"AMAPCC","hixny","CCD","nyec-pdr-prod-hixny","AMAPCC/ccd/2026/Jul/21/08/hixny_AMAPCC_62fcb89d9d540b0aab4cee1b81d34bdf27a36b8516d09d0a090083c58e3b9c99_2.16.840.1.113883.3.835.200.1866571.xml","1154142","2026-07-21 12:58:44"
"AMAPCCENT","hixny","CCD","nyec-pdr-prod-hixny","AMAPCCENT/ccd/2026/Jul/21/15/hixny_AMAPCCENT_fda39bb9156d0a9bd33f3eb92f43e5629668abca144ea6fd9a31b7f03f7e8bc5_2.16.840.1.113883.3.835.200.1867294.xml","2694336","2026-07-21 19:50:50"
"AMAPCCENT","hixny","CCD","nyec-pdr-prod-hixny","AMAPCCENT/ccd/2026/Jul/21/15/hixny_AMAPCCENT_784f0acc1d4d7f0e936089ab3f99cc67ff54ce0938545787245d86c5c01a8e0e_2.16.840.1.113883.3.835.200.1867223.xml","1179539","2026-07-21 19:04:22"
"AMAPCCENT","hixny","CCD","nyec-pdr-prod-hixny","AMAPCCENT/ccd/2026/Jul/21/14/hixny_AMAPCCENT_dcce3d7e0d6b688d72668714fb37fa26afca890a4169a50c3a402d3a8a131728_2.16.840.1.113883.3.835.200.1867133.xml","737206","2026-07-21 18:26:19"
